1369,https://news.sjtu.edu.cn//jdyw/20210416/146089.html,上海交大,utf-8,民进中央2021年重点考察调研专题座谈会在上海交大召开,,祁洁,04/16/2021,04/18/2021 19:44:44,"
                        4月14日下午，民进中央2021年重点考察调研专题座谈会在上海交通大学闵行校区召开，就“加强科研队伍建设，为强化国家战略科技力量提供人才保障”进行专题交流。全国政协副主席、民进中央常务副主席刘新成，全国政协副秘书长、民进中央副主席朱永新，全国政协常委、民进中央副主席、民进四川省委会主委、中国科学院成都分院院长张雨东，民进中央副主席、上海市政协副主席、民进上海市委会主委、上海交通大学副校长黄震，全国人大常委会委员、民进中央副主席兼秘书长高友东，上海交大党委书记杨振斌，党委副书记顾锋，副校长毛军发，党委常委、统战部部长张卫刚等出席座谈会。座谈会由黄震主持。杨振斌对各位领导、嘉宾和专家学者来访表示欢迎。他介绍了上海交大“因图强而生、因改革而兴、因人才而盛”的发展历程和“综合性、创新型、国际化”办学新格局。他表示，上海交大将始终坚持以兴邦为任、以育人为本、以创新为魂，落实立德树人根本任务，勇担服务国家时代使命，为国家强盛和民族复兴作出更大贡献。上海交大科学技术发展研究院、人力资源处有关负责同志围绕学校科研创新及科研队伍建设情况，分别作专题发言。数学科学学院李从明，自然科学研究院金石，机械与动力工程学院盛鑫军、徐凯，生物医学工程学院顾力栩等教授先后发言，围绕“支持科研人员潜心研究”“鼓励科技人才发展”“夯实基础研究科研力量”等内容进行了交流探讨。刘新成作总结讲话，他感谢大家的建言献策，表示高校的实践经验、意见建议对本次调研具有重要的参考价值，民进中央调研组将对此次调研获得的材料认真总结，提炼成提案与建议，提交国家有关部门。他希望上海交大立足实践、深入研究，为加强科技管理人才培养，加快推进国家战略科技力量建设贡献更多交大智慧和经验。座谈会前，调研组一行实地考察了大零号湾全球创新创业集聚区，了解总体建设情况，听取上海飒智智能科技有限公司、上海航数智能科技有限公司、上海节卡机器人科技有限公司等企业负责人汇报，与大家面对面交流。参加调研活动的还有，来自科技部、财政部、人力资源和社会保障部、中央统战部相关司局的负责同志，首都师范大学、中国科学院科技战略咨询研究院、湖北省科技厅、中国科学院的相关专家，以及民进中央机关、中共上海市委统战部、民进上海市委会的同志，上海交大有关部处、院系负责人等。
                        
                            
                                
                                    作者：
                                    祁洁
                                
                                
                                    摄影：
                                    梅秋武、王赟喆、华慈恩
                                
                                
                                    供稿单位：
                                    新闻中心
                                
                            
                        
                    ",04/18/2021 19:44:44
1370,https://news.sjtu.edu.cn//jdyw/20210416/146079.html,上海交大,utf-8,上海交通大学十一届党委第二轮巡察工作动员部署会召开,,党委巡察办,04/16/2021,04/18/2021 19:44:44,"
                        2021年4月15日，上海交通大学十一届党委第二轮巡察工作动员部署会在闵行校区召开。校党委书记、巡察工作领导小组组长杨振斌出席会议并作动员部署讲话。校党委副书记、巡察工作领导小组副组长顾锋，党委常委、组织部部长仰颐，巡察工作联席会成员单位负责人，巡察组全体人员以及被巡单位教职工代表参加会议。会议由顾锋主持。杨振斌指出，学校党委始终坚持把“两个维护”作为政治巡察的根本任务，通过对被巡察单位进行全面的政治体检，解决了一些长期以来制约二级单位改革发展的问题，政治生态得到明显好转，基层党建明显夯实，中心工作得到有力推动，基层治理效能切实提升。本轮巡察坚持以习近平新时代中国特色社会主义思想为指导，把“两个维护”作为根本政治任务，围绕“四个落实”，强化政治监督，聚焦主责主业，推动国际化办学学院进一步坚持社会主义办学方向，加强党的领导、党的建设和思想政治教育，落实立德树人根本任务，培养出优秀的社会主义建设者和接班人，进一步提升办学治校的能力和水平，为学校迈向世界一流大学前列提供坚强保障。杨振斌强调，要持续深入学习贯彻习近平总书记关于巡视工作的重要论述，不断提高政治判断力、政治领悟力、政治执行力。要坚决贯彻中央巡视工作方针，事事对标、时时对表，准确把握好国际化办学单位的特点，切实推动改革、促进发展。要坚持人民立场，以高度的责任感和深厚为民情怀深入一线、深入群众，真正把巡察建成密切联系干部师生群众的纽带。要坚守政治巡察定位，突出监督重点，围绕“四个落实”，聚焦“六个着力”， 真发现问题，发现真问题。杨振斌提出四点要求。一要提高思想认识，充分认识开展校内巡察的重要意义。二要严明纪律要求，将依规依纪依法的要求贯穿巡察全过程。三要强化工作协同，巡察工作联席会成员单位、巡察组和被巡察单位要密切配合，做足、做细、做实各项工作。四要抓好整改落实，把整改工作贯穿于校内巡察全过程。会上，仰颐宣读了《关于中共上海交通大学第十一届委员会第二轮巡察组授权任职及任务分工的决定》，刘明柱代表巡察组布置巡察工作，刘增路代表被巡单位党组织作表态发言。经学校党委研究决定，十一届党委第二轮对上海交大-巴黎高科卓越工程师学院、上海交大-南加州大学文化创意产业学院、中英国际低碳学院党组织开展巡察。根据工作安排，拟于4月19日进驻开展巡察。
                        
                            
                                
                                    作者：
                                    党委巡察办
                                
                                
                                    供稿单位：
                                    党委巡察工作领导小组办公室
                                
                            
                        
                    ",04/18/2021 19:44:44
1371,https://news.sjtu.edu.cn//jdyw/20210415/146021.html,上海交大,utf-8,市委书记李强到上海交通大学调研,,上海发布,04/15/2021,04/18/2021 19:44:44,"
                        市委书记李强4月15日上午到上海交通大学调研。李强代表市委、市政府对上海交通大学建校125周年表示祝贺。他指出，要坚持以习近平新时代中国特色社会主义思想为指导，弘扬光荣传统，胸怀“国之大者”，发挥智库优势，在推动人民城市建设上贡献更多智慧，在打造科技创新策源高地上争取更大突破，在培养担当民族复兴大任的时代新人上有更大作为，为服务国家重大战略需求、提升上海城市能级和核心竞争力作出更大贡献。在新时代做好“城市，让生活更美好”这篇大文章，更好为科学决策提供智力支撑上海交大中国城市治理研究院作为市校共建、专注城市治理研究的高校智库，已集聚一批高水平的优秀人才，涌现一批高质量的研究成果，组织了一系列城市治理的最佳实践案例评选和发布活动。李强来到研究院，听取高水平智库建设介绍，察看学术研究和咨政建言成果，就超大城市治理所需关注的重点问题与研究人员作了深入交流。李强说，超大城市是复杂巨系统，是有机生命体，要更好把握上海城市发展的规律特点，发挥综合学科优势，深入调查研究，提出真知灼见，在新时代做好“城市，让生活更美好”这篇大文章，更好为科学决策提供智力支撑。面向前沿、专注科研，持之以恒、久久为功，努力实现前瞻性基础研究、引领性原创成果重大突破2016年在上海交大成立的李政道研究所由诺贝尔奖得主领衔，以建立在物理学、天文学及其交叉学科领域中世界顶级的学术机构为建设目标，着力打造世界知名的重大原始创新策源地、全球向往的顶尖科学精英集聚地、面向未来的中国青年才俊历练地。李强十分关心研究所的建设发展和人才集聚情况，与青年科技英才亲切交流，了解他们在科学研究方面取得的重要进展，勉励大家面向前沿、专注科研，持之以恒、久久为功，努力实现前瞻性基础研究、引领性原创成果重大突破。深化改革开放，强化核心功能，服务构建新发展格局，探索走出超大城市治理之路随后，李强主持召开座谈会，听取上海交通大学党委书记杨振斌、校长林忠钦关于学校改革创新发展的工作汇报。李强说，近年来，上海交大在抓党的建设、推进“双一流”建设等各方面有新进展、新成效，为服务国家发展、城市发展作出了新的积极贡献。李强指出，当前，我们正在深入贯彻落实习近平总书记考察上海重要讲话和在浦东开发开放30周年庆祝大会上重要讲话精神，深化改革开放，强化核心功能，服务构建新发展格局，探索走出超大城市治理之路。要认真践行“人民城市人民建，人民城市为人民”重要理念，更好发挥高校智库优势，聚焦人民城市的思想内涵、理论价值和实践意义，从理论上作出进一步研究和阐释，在实践中探索和回答好一系列重大问题，推动上海抓住做强功能特别是核心功能这个主攻方向，打造“五个中心”升级版，发挥长三角一体化发展龙头带动作用，实现超大城市高效能、现代化治理，全面推进城市数字化转型，加快打造韧性城市。要对治理模式、治理手段的创新作出进一步总结和提升，更好助力“两张网”建设实现深度融合、系统集成，“生活秀带”从“一江一河”拓展到城市的每个街巷、每个角落；更好促进城市规划设计再优化、再提升，使“五个新城”充分体现最现代、最生态、最便利、最具活力、最具特色的要求，为世界超大城市建设和治理提供上海样本、中国方案。加快打造世界一流的高水平研究机构，形成更多创新成果李强指出，要时不我待推进科技创新，瞄准世界科技前沿，立足国家战略需求，充分发挥高校学科优势、人才优势，市校携手打造科技创新策源高地，更好促进教育链、人才链与产业链、创新链有效衔接，更好代表国家参与国际合作与竞争。要把李政道研究所等院所加快打造成为世界一流的高水平研究机构，创新运行体制机制，吸引集聚顶尖人才。要探索发起大科学计划，建好用好大科学设施，力争形成更多创新成果。要畅通科技成果转化链条，依托“大零号湾”等平台载体引领创新创业，培育涌现更多创新企业、创新人才，更好发挥对区域发展的带动作用、溢出效应。落实好“大思政课要善用之”要求，把党史学习教育更好融入思政课程和课程思政体系李强强调，上海交大要进一步弘扬“饮水思源，爱国荣校”传统，引导青年人传承革命薪火、投身复兴伟业。要用好党的历史这个最生动的教科书，落实好“大思政课要善用之”要求，把党史学习教育更好融入思政课程和课程思政体系，引导学生“心有所信、方能行远”，不断培养担当民族复兴大任的时代新人。市领导吴清、诸葛宇杰、陈群参加调研。（来源：上海发布）
                        
                            
                                
                                    作者：
                                    上海发布
                                
                                
                                    供稿单位：
                                    上海发布
                                
                            
                        
                    ",04/18/2021 19:44:44
1372,https://news.sjtu.edu.cn//mtjj/20210416/146131.html,上海交大,utf-8,助力转化医学领域发展，促进转化医学人才成长，上海交通大学“唐仲英荣誉体系”发布[图],,"胡思华 ",04/16/2021,04/18/2021 19:44:44,"
                         东方教育时报报道 转化医学是跨越基础研究与临床应用的桥梁。为凝聚世界一流的生命医学科学家、促进转化医学领域的青年人才成长，4月15日上午，上海交通大学“唐仲英荣誉体系”发布会在吴江唐仲英基金会中心举行。上海交通大学与唐仲英基金会携手设立转化医学“唐仲英荣誉体系”，聚焦转化医学领域，包括唐仲英首席科学家、唐仲英访问学者、仲英青年学者、唐仲英学者计划。基金会将鼓励创新研究，支持临床转化，为建设健康中国、增进人民健康福祉增添动力、提供保障。图为发布会现场。（胡思华 摄）据悉，评审委员会已推选3位院士作为首批唐仲英首席科学家。其中，宁光院士的代谢与健康创新研究团队，目标基于大规模具有代表性和全面性的中国人群队列研究，形成中国人群特异性数据和研究体系。樊春海院士的框架核酸设计与纳米医学诊疗团队，致力于核酸化学研究，发展一系列基于框架核酸的诊断与治疗策略，展示针对多尺度靶标的应用原型。董晨院士的免疫调节与疾病创新团队，聚焦Th17和Tfh细胞在相关炎症反应中的功能和作用机理，为自身免疫疾病的治疗提供重要的理论基础、新的治疗靶点和治疗策略。为不断扩大学校转化医学影响力和受益面，在唐仲英基金会支持下，学校将依托转化医学国家重大科技基础设施（上海）用户工作站、首席科学家团队、技术中心，公开招募第一批唐仲英访问学者，强化研究和交流的交叉融合，也为进一步做好公益服务工作夯实基础。围绕国家面向人民生命健康的战略需求，上海交通大学“大健康”战略将面向转化医学科学前沿、临床医学重大科学问题，依托大平台着力攻破关键核心技术；面向国家重大需求，在重大疾病研究与转化方面提供科技后勤保障；面向国民经济主战场，在药物、试剂、材料、医疗服务、医疗装备研发方面提供研究与服务，推进产业升级。
                        
                            
                                
                                     媒体链接
                                
                                
                                    助力转化医学领域发展，促进转化医学人才成长，上海交通大学“唐仲英荣誉体系”发布
                                
                            
                        
                        
                            
                                
                                    作者：
                                    胡思华 
                                
                                
                                    图片来源：
                                    胡思华
                                
                            
                        
                    ",04/18/2021 19:44:44
1373,https://news.sjtu.edu.cn//zhxw/20210417/146167.html,上海交大,utf-8,[党史学习教育]李政道研究所、张江高等研究院开展党员联组学习暨党史教育动员,,李姝姝、杜琳宸,04/17/2021,04/18/2021 19:44:44,"
                        为深刻学习领会学校第十一次党代会精神，以及贯彻落实学校党史学习教育动员大会要求，按照学校党委的统一部署，4月15日，李政道研究所直属党支部与张江高等研究院党总支开展联组学习，召开了学校第十一次党代会精神传达暨党史学习教育动员大会。李政道研究所、张江高等研究院、变革性分子前沿科学中心、分析测试中心张江校区分中心的全体师生党员及骨干教师等出席会议。会上，校改革与发展研究室主任、党政办副主任张逸阳就《学习贯彻学校第十一次党代会精神》作专题报告。张逸阳介绍了学校第十一次党代会召开背景及党委工作报告的起草过程，并对党委工作报告主要内容以及五个主要经验体会进行深入阐述，对学校未来“五大发展战略”进行详细解读。他指出，李政道研究所与张江高研院是上海科创中心建设的重要组成部分，学校第十一次党代会报告中四次提到李所与高研院，彰显了学校的高度重视。在随后召开的党史学习教育动员大会上，李所直属党支部支委委员李姝姝传达了《上海交通大学党史学习教育工作方案》相关精神，并重点介绍了李所党史学习教育行动清单，该清单根据学校要求，立足李所工作实际对2021年全年党史学习教育工作做了具体介绍。李政道研究所直属党支部书记、张江高等研究院党总支书记赵昕作党史学习教育动员讲话。赵昕对李所及高研院党史学习教育工作提出三点要求：第一，提高站位，统一思想，深刻领会开展党史学习教育的重大意义，把开展党史学习教育作为一项贯穿全年的重大政治任务做好做实；第二，聚焦重点，明确目标，准确把握新时代对基础研究提出的新要求，高标准高质量推进党史学习教育；第三，加强引领，统筹推进，向全体党员征集“我为群众办实事”事项，确保党史学习教育取得实效。赵昕希望李所及高研院全体党员更加自觉地聚焦中心工作，勇于担当，积极作为，真正将党史学习教育过程转化为推动个人事业发展的过程，对接国家重大战略需求，为建设科研强国做出新的更大贡献。最后，李所直属党支部对2021年第一季度“学习强国”平台使用先进分子进行表彰。自开展 “学习强国”平台推广使用激励工作以来，激励效果持续显现。学校第十一次党代会精神传达让在场党员深刻理解了学校历史使命和发展战略，党史学习教育动员更是让大家对自己肩负的时代责任有了更加明确的认知。立足新的历史起点，李所及高研院的全体党员同志要准确把握新时代对基础研究提出的新要求，进一步提高对基础研究重要性的认识，切实增强责任感、使命感和紧迫感，肩负起时代赋予我们的历史责任。
                        
                            
                                
                                    作者：
                                    李姝姝、杜琳宸
                                
                                
                                    摄影：
                                    陆梦珠、黄丽
                                
                                
                                    供稿单位：
                                    李政道研究所
                                
                            
                        
                    ",04/18/2021 19:44:44
1374,https://news.sjtu.edu.cn//zhxw/20210415/145953.html,上海交大,utf-8,[党史学习教育]学指委组织召开“学原文、读原著”第二次专题学习会,,张碧菱,04/15/2021,04/18/2021 19:44:44,"
                        4月12日，学指委组织全体班子成员参加了“学原文、读原著” 第二次专题学习会，学生处处长侯士兵，学生处副处长龚强、汪雨申、康健、杨建军，校团委书记钱文韬参加了此次学习，会议由龚强主持。该专题学习会作为上海交通大学中层领导人员“深入学习贯彻党的十九届五中全会精神，开创‘十四五’时期教育高质量发展新局面”专题培训班的学习环节之一，引导广大党员干部静下心来读原著、学原文、悟原理，以扎实的理论武装推动思政工作深入开展、取得实效。会上，班子成员深入学习了2018年习近平、李克强、孙春兰同志在全国教育大会上的讲话，以及2020年习近平关于研究生教育工作的重要精神指示，结合自己分管的学生工作领域展开研讨。各位参会同志坚持学思用贯通、知信行统一，避免机械地阅读、被动地接受、简单地浏览，而是用思考来深化学习，真正学懂、学透、学通，努力把感性认识上升为系统的理性认识，同时积极发扬理论联系实际的学风，做到学有所悟、学有所得。最后，侯士兵作总结发言。他指出作为学校负责不同领域学生工作的领导干部，要深刻认识到大学生思想政治教育的重要性和迫切性，在今后工作中要充分对标落实中央对大学生思想政治教育的各项工作指导，并组织处班子围绕“好学生的标准”问题从理想信念教育、劳动教育、诚信教育、志愿服务、规矩意识等维度展开探讨。
                        
                            
                                
                                    作者：
                                    张碧菱
                                
                                
                                    供稿单位：
                                    学指委思政室
                                
                            
                        
                    ",04/18/2021 19:44:44
1375,https://news.sjtu.edu.cn//ztzl_syh/20210410/145425.html,上海交大,utf-8,[上海交大报·思源湖 第1704期] 异国邂逅交大校友,,刘玲远   安泰经济与管理学院（退休）,04/10/2021,04/18/2021 19:44:44,"
                        “他乡遇故知”是人生的四大幸事之一。如果说在异国他乡、茫茫人海中邂逅交大校友，那更是一件喜出望外的事。2008年我第一次去美国看望女儿，住在宾夕法尼亚州的Devon市，这一带是白人区，附近有一座颇有年代感的火车站。一天早晨我去“Strafford Station”等候前往市中心的列车，不远处站着一对亚洲模样的父女，男士五十开外，戴着眼镜,儒雅大方，女孩正值豆蔻年华，黝黑的肤色、明亮的眼睛，长发飘飘，充满朝气。不知谁先开的口，简短交谈中得知他来自上海交大计算机系，现在一所大学工作,叫方也。不一会城际列车抵达车站，各自消失在车厢中。晚上我给先生发了邮件，他在回复中告诉我方也是他曾经的老同事，上世纪八十年代来美UPenn攻读博士，结尾希望能找到他。不久方教授携太太美玉下班后一起来看望我们母女，美玉出身交大世家，他们又曾在女儿租住的公寓里住过，初次见面，一见如故，交谈甚欢。那天我做的陈皮牛肉鲜嫩入味，万年青碧绿生青，还有上海口味的四喜烤夫，受到他们啧啧称赞（这个超常发挥连我自己都感到吃惊）。后来我和先生一起赴美，方也邀请我们去他学校、参观他的实验室，介绍他的最新研究。从他口中得知近两年他任教的学校招收了不少中国留学生，这是他和一些华人教授努力的结果。2012年我们还在他家度过了一个难忘的中秋，再次回忆在交大难忘的岁月，同享“千里共婵娟”的美好。2010年我第二次赴美，在宾州一所中文学校邂逅了交大96级通信班班长桑青，那天适逢中文班开学，很多华人送子女前来。当我们迎面走来时，竟然相互认出了对方，这样的不期而遇，令彼此非常兴奋。当年桑青跟我所带班的男生宿舍为邻，又是班干部，与他有了交集。本科毕业后他去了香港科技大学读硕士、后又到美国Maryland大学，博士毕业后来到宾州工作。离开交大十载，他依然“恰同学少年，风华正茂，书生意气”。此后我们几度赴美，几度被邀请去他家做客，回忆交大往事，感恩交大对他的培养、介绍现今工作、聊美国奇闻逸事，令我们如沐春风，仿佛又回到年轻岁月。他的太太施好数次开车陪我去Outlets和Costco购物，直到2016年桑青去了Qualcomm公司，举家迁往南加州。2019年我们参加加拿大魁北克古城一日游，各种肤色、数国语言的游客相聚在一个车厢。大巴从蒙特利尔开出不久，年轻的中国籍“导游”发完行程单，用流利的中、英、法语重申一遍。每游览一处景点，他都能有选择地从历史背景、艺术价值、景观成因作简介。下车时还不忘搀扶老人、叮嘱孩童、游览中担当摄影师，三文鱼海鲜自助餐厅的午餐物有超值，他的谦卑与素养，令游客赞不绝口。当得知他是交大校友（电院2013届本科毕业生）时，我们既喜出望外，又心生纳闷。原来晓巍本科毕业后赴被誉为“加拿大哈佛”的McGill大学留学，博士毕业后在蒙特利尔一家著名的证券公司工作，事业蒸蒸日上。因其女友在旅行社工作，这几周正值加拿大的旅游旺季，他便利用周末过来帮忙。他兴奋地给我们聊起了在交大的学习生活、同学老师，分别时我们互留了联系方式。久旱逢甘霖，他乡遇故知，洞房花烛夜，金榜题名时，是人生的四大幸事。而这其中的他乡遇故知让我们着实感受到了这美丽邂逅的背后是交大学子对母校的一往情深，他们将“饮水思源、爱国荣校”的校训带到世界各地，开辟出人生新天地。手机视频号里有一则“晓在温哥华”校友的视频，第一句就是“饮水思源是我大学的校训之一，带孩子们来看Capilano River……八百多年的道格拉斯冷杉和在岩石上顽强生长的大树，他们的根在哪里呢？”结尾让大家“猜猜后面一句是什么？”一个身在异国他乡的校友将母校作为自己的根，把校训烂熟于心落实于行，足以感人。
                        
                            
                                
                                    作者：
                                    刘玲远   安泰经济与管理学院（退休）
                                
                                
                                    摄影：
                                    周思未
                                
                                
                                    供稿单位：
                                    新闻中心
                                
                            
                        
                    ",04/18/2021 19:44:44
1376,https://news.sjtu.edu.cn//zhxw/20210416/146061.html,上海交大,utf-8,“栩栩如生”生命科学学术文化展示厅揭牌,,徐菁苒,04/16/2021,04/18/2021 19:44:44,"
                        4月14日，生命科学技术学院党政领导、师生代表共同见证“栩栩如生”生命科学学术文化展示厅揭幕。展厅是上海交通大学首批学术文化空间示范点，“栩栩如生”的命名是对生命科学文化的弘扬，是对生科精神的传承和发展。展示厅在2020年初正式启动建设，在校党委宣传部的支持下，学院对生命药学楼3-100号进行改造，以学术文化展示为核心，以凝聚学院文化、加强对外交流、引领社会服务等为目标，展示学院在学科发展、人才培养、社会服务等诸多方面取得的丰硕成果，运用声光电等展示手段，利用图文、模型、全息影像等载体，打造集教学、科普、宣传、互动为一体的展示空间。学院党委书记嵇绍岭致辞。他对校宣传部和为展厅建设付出心血和汗水的学院师生致以衷心的感谢，并指出，学院在发展历程中，不断凝练学科文化内涵，挖掘学科文化价值，几代生科人用不离不弃、坚守阵地、拓新致远的精神，为实现交大生命学科的发展和崛起做出了无私的奉献。期待“栩栩如生”生命科学学术文化展示厅成为上海交通大学的又一个靓丽名片，让更多的人了解生命科学、热爱生命科学、发展生命科学，感受到生命科学文化的熠熠之光和无穷力量。在师生的见证下，学院党政领导为“栩栩如生”生命科学学术文化展示厅揭牌。院长邓子新向展示厅的建成和启用表达了祝贺，他表示，“栩栩如生”生命科学学术文化展示厅这幅“画卷”高度浓缩了学院从无到有、由弱攀强一路走来不平凡的发展历程，展厅不仅是对学院已有成果的展示，更重要的是启迪当代学院建设者珍惜历史、弘扬文化、传承精神，助力生命科学“生生不息”，共同描绘出学院更加“栩栩如生”的辉煌宏图！揭牌仪式后，与会人员参观了学术文化展厅。
                        
                            
                                
                                    作者：
                                    徐菁苒
                                
                                
                                    供稿单位：
                                    生命科学技术学院
                                
                            
                        
                    ",04/18/2021 19:44:44
1377,https://news.sjtu.edu.cn//zhxw/20210416/146065.html,上海交大,utf-8,[党史学习教育]生命科学技术学院举办“百年荣光”党史知识竞赛,,生命科学技术学院,04/16/2021,04/18/2021 19:44:44,"
                        为喜迎中国共产党成立100周年，回顾中国共产党团结和带领全国各族人民不懈奋斗的光辉历程，4月14日，生命科学技术学院 “百年荣光”党史知识竞赛活动在生命药学楼树华多功能厅举办。学院党委书记嵇绍岭，党委副书记李文纯、王鑫，党政办公室主任张燕红及特邀退休教工党支部代表潘建良出席活动，来自各党支部的师生党员组成14支队伍参加竞赛。嵇绍岭致辞，他对以史促学、以赛促学的活动形式表示肯定，并指出，生科人应该用行动践行爱国誓言，肩负起为健康中国贡献力量的历史使命，全体师生党员要善于从党的百年历史、奋斗历程中获取力量和信心，在党史的学习中探究历史规律，以实际行动和优异成绩庆祝建党一百周年。此次党史知识竞赛包括必答题环节、抢答题环节、选分题环节和答题互动环节，充分考验了师生党员的知识储备量、现场反应能力和团队协作能力。必答题环节，每组派出两名队员答题，共三十题，强大的知识储备保证了各队伍较高的答题正确率，比分胶着；抢答题环节，比赛进入白热化状态，选手们拼知识、拼手速、拼运气，团队密切配合，将活动推向了高潮；选分题环节，在不同的博弈和选择中展示了不一样的精彩瞬间；答题互动环节，由主持人现场提问，个人抢答答题，现场师生踊跃参赛，收获丰硕。竞赛展现了选手们对党史知识的深厚积累，良好的竞赛秩序和活跃的现场氛围也彰显了学院师生的高素质。经过激烈角逐，各支队伍均展现出了不凡的实力。最终产生了一等奖一项、二等奖两项、三等奖五项和荣光奖六项。党的成长过程是一部宏伟的历史诗篇，此次知识竞赛活动不仅加深了学院师生对党的历史、党的知识和党的理论方针政策的理解和认识，更是激发了广大师生党员学习党史的热情，对于引领全体党员从党的历史中汲取精神力量和智慧养分，在新时代勇担使命，发扬党的光荣传统、优良作风起到积极推进作用。
                        
                            
                                
                                    作者：
                                    生命科学技术学院
                                
                                
                                    供稿单位：
                                    生命科学技术学院
                                
                            
                        
                    ",04/18/2021 19:44:44
1378,https://news.sjtu.edu.cn//hlxy/20210402/144719.html,上海交大,utf-8,学生主播带你探寻《百年校园红色路》，走近我和我的学校▪ 红色记忆！,,,04/02/2021,04/18/2021 19:44:44,"
                        （点击图片观看视频☝）有这样一座校园，从建校之初，跨越三世纪，至今仍在使用。在这里有一条校园“红色路线”，国保建筑、烈士墓碑、红色记忆，激励着代代学子砥砺前行。这里，就是上海交大徐汇校区。今年，是中国共产党成立100周年，也恰逢交大纪念建校125周年。在清明缅怀之际，我们邀请您走近这样一座“建筑博物馆”，走近交大人的红色记忆，聆听历史背后的故事。出品：上海交大融媒体中心素材：校团委 档案文博管理中心 新闻中心摄制团队：顾懿 曹凯钦 徐方卫 唐子隽讲解主播：交大学生讲解队 朱素菲
                        
                            
                                
                                    微信号：
                                    央视频
                                
                            
                        
                    ",04/18/2021 19:44:44
